bC	FB	rho	time	Z1	Z2	X1	XC	A	M
0.11	1	0.1155	2324.5292563268886	1264.5577532274847	26.29281836115407	908.6583158349424	1110.0748815726458	87.32393686227887	1103.8309746994835	NaN
0.11	1	0.1155	2324.6622153987855	1260.2540728859683	26.363579517533623	906.661026389555	1109.2595605222123	87.42385013210209	1103.0422268858142	NaN
0.11	1	0.1155	2324.7951744706825	1255.982656950272	26.433689229149984	904.6561390140911	1108.4244807032214	87.52305440334547	1102.233652318318	NaN
0.11	1	0.1155	2324.9281335425794	1251.7442660795225	26.503122958932327	902.6440127731837	1107.5697899234344	87.62153164086789	1101.4053943958145	NaN
0.11	1	0.1155	2325.0610926144764	1247.539654778576	26.571855981849115	900.6250079926489	1106.6956395256839	87.71926394603955	1100.5576000971578	NaN
0.11	1	0.1155	2325.1940516863733	1243.3695712686751	26.639863396015276	898.5994861935429	1105.8021843599201	87.8162335600822	1099.690419953645	NaN
0.11	1	0.1155	2325.3270107582703	1239.23475735977	26.707120134336105	896.5678100260708	1104.8895827546166	87.91242286737625	1098.8040080207627	NaN
0.11	1	0.1155	2325.459969830167	1235.1359483245321	26.773600976690815	894.5303432033635	1103.957996487546	88.0078143987342	1097.8985218492762	NaN
0.11	1	0.1155	2325.592928902064	1231.0738727740886	26.839280562658022	892.4874504351384	1103.007590755931	88.10239083463904	1096.9741224556687	NaN
0.11	1	0.1155	2325.725887973961	1227.0492525355014	26.904133404784357	890.439497361257	1102.038534145973	88.19613500844787	1096.0309742919385	NaN
0.11	1	0.1155	2325.858847045858	1223.062802531019	26.96813390239647	888.3868504851982	1101.0509986017748	88.28902990955883	1095.0692452147584	NaN
0.11	1	0.1155	2325.991806117755	1219.1152306591237	27.03125635595559	886.3298771074577	1100.045159393654	88.38105868654131	1094.0891064540103	NaN
0.11	1	0.1155	2326.124765189652	1215.2072376773901	27.093474981953023	884.2689452588941	1099.0211950858602	88.47220465022856	1093.0907325806959	NaN
0.11	1	0.1155	2326.257724261549	1211.3395170871886	27.154763928343492	882.2044236340333	1097.9792875036999	88.56245127677212	1092.0743014742325	NaN
0.11	1	0.1155	2326.390683333446	1207.5127550202394	27.2150972905124	880.1366815243476	1096.9196217000804	88.65178221065688	1091.0399942891493	NaN
0.11	1	0.1155	2326.523642405343	1203.7276301270442	27.274449127771813	878.0660887515243	1095.842385921476	88.74018126767653	1089.9879954211785	NaN
0.11	1	0.1155	2326.6566014772397	1199.9848134672088	27.332793480378527	875.9930156007388	1094.7477715733255	88.827632437869	1088.918492472761	NaN
0.11	1	0.1155	2326.7895605491367	1196.2849684016714	27.390104387066806	873.917832753948	1093.6359731848706	88.91411988840997	1087.8316762179702	NaN
0.11	1	0.1155	2326.9225196210336	1192.6287504868485	27.446355903086573	871.8409112232185	1092.5071883734388	88.99962796646548	1086.72774056686	NaN
0.11	1	0.1155	2327.0554786929306	1189.0168073707155	27.50152211873687	869.762622284103	1091.3616178081836	89.08414120200214	1085.6068825292487	NaN
0.11	1	0.1155	2327.1884377648275	1185.4497786908235	27.55557717838288	867.6833374090817	1090.1994651732873	89.16764431055367	1084.4693021779485	NaN
0.11	1	0.1155	2327.3213968367245	1181.928295974268	27.608495299943534	865.6034282010826	1089.020937130633	89.25012219594475	1083.3152026114437	NaN
0.11	1	0.1155	2327.4543559086214	1178.4529825396107	27.66025079483519	863.5232663270942	1087.8262432819602	89.33155995297051	1082.144789916032	NaN
0.11	1	0.1155	2327.5873149805184	1175.0244534007645	27.710818088355648	861.4432234518858	1086.6155961305033	89.41194287003098	1080.9582731274334	NaN
0.11	1	0.1155	2327.7202740524153	1171.6433151728384	27.76017174049111	859.36367117185	1085.3892110421311	89.49125643172079	1079.7558641918797	NaN
0.11	1	0.1155	2327.8532331243123	1168.3101659799481	27.80828646712741	857.2849809489791	1084.1473062059888	89.5694863213731	1078.537777926691	NaN
0.11	1	0.1155	2327.9861921962092	1165.0255953649917	27.855137161645306	855.2075240449922	1082.8901025946536	89.64661842355707	1077.3042319803485	NaN
0.11	1	0.1155	2328.119151268106	1161.7901842013837	27.90069891687821	853.1316714556249	1081.6178239238154	89.72263882652886	1076.055446792074	NaN
0.11	1	0.1155	2328.252110340003	1158.6045046067486	27.94494704740925	851.0577938450945	1080.330696611485	89.79753382463564	1074.7916455509244	NaN
0.11	1	0.1155	2328.3850694119	1155.4691198585629	27.987857112183004	848.986261480755	1079.0289497367469	89.8712899206717	1073.5130541544113	NaN
0.11	1	0.1155	2328.518028483797	1152.3845843117435	28.029404937406145	846.9174441679547	1077.7128149980583	89.94389382818693	1072.2199011666557	NaN
0.11	1	0.1155	2328.650987555694	1149.3514433181667	28.06956663970923	844.851711185108	1076.3825266711085	90.01533247374695	1070.912417776086	NaN
0.11	1	0.1155	2328.783946627591	1146.3702331481102	28.108318649541054	842.7894312189953	1075.0383215662469	90.08559299914438	1069.5908377526882	NaN
0.11	1	0.1155	2328.916905699488	1143.4414809136044	28.145637734765266	840.7309723003025	1073.6804389854851	90.15466276356095	1068.2553974048244	NaN
0.11	1	0.1155	2329.049864771385	1140.5657044936775	28.18150102442754	838.6767017394112	1072.3091206790878	90.22252934568101	1066.906335535619	NaN
0.11	1	0.1155	2329.1828238432818	1137.7434124614765	28.215886032660638	836.6269860624532	1070.9246108017596	90.28918054575492	1065.543893398931	NaN
0.11	1	0.1155	2329.3157829151787	1134.9751040132505	28.24877068269304	834.5821909476383	1069.5271558684358	90.35460438761258	1064.1683146549194	NaN
0.11	1	0.1155	2329.4487419870757	1132.2612688991696	28.280133330925697	832.5426811618687	1068.117004709689	90.41878912062715	1062.7798453252115	NaN
0.11	1	0.1155	2329.5819722702067	1129.5970202274477	28.31001202579843	830.5046778293994	1066.6914940544152	90.48185030936276	1061.3758629967347	NaN
0.11	1	0.1155	2329.7159044203318	1126.9748289783238	28.33846533572479	828.4620237487419	1065.2461361930382	90.54396655683509	1059.951944618449	NaN
0.11	1	0.1155	2329.8508606940654	1124.3899507997878	28.365510125970662	826.410296288555	1063.7774785058743	90.60525110484951	1058.5046824681258	NaN
0.11	1	0.1155	2329.98717185037	1121.8380536076688	28.391148598148046	824.3450238062062	1062.2818699311565	90.66580794181246	1057.0304696078904	NaN
0.11	1	0.1155	2330.1251487765567	1119.3157718670461	28.415362166256667	822.2621262934135	1060.7557766647637	90.72571865848768	1055.5258110206794	NaN
0.11	1	0.1155	2330.265107410961	1116.8202499436736	28.438115744298138	820.15754723032	1059.1955161524754	90.7850532810507	1053.9870614521578	NaN
0.11	1	0.1155	2330.407373608755	1114.349099310789	28.459357175667595	818.0271946638396	1057.5972040645531	90.84387131891413	1052.4103729450214	NaN
0.11	1	0.1155	2330.552296547966	1111.9002318020982	28.4790172420958	815.8667587188296	1055.956601885759	90.90222578612266	1050.7915441938756	NaN
0.11	1	0.1155	2330.700261137363	1109.4717542010478	28.49700825670859	813.6715517903132	1054.2689694488975	90.96016580437002	1049.1258745242424	NaN
0.11	1	0.1155	2330.8517046655716	1107.0618433292193	28.51322172194253	811.4362954523554	1052.528862909194	91.01773972027316	1047.4079637483749	NaN
0.11	1	0.1155	2331.0071431628057	1104.6685399994162	28.527524893748808	809.1547784792646	1050.7298124493814	91.07500023450875	1045.6313928905286	NaN
0.11	1	0.1155	2331.1671914422623	1102.2897414469292	28.539753818238143	806.8196283091174	1048.8640620406147	91.13200488609642	1043.7884656593712	NaN
0.11	1	0.1155	2331.3326122932112	1099.9228852473436	28.549704960625718	804.4216843103806	1046.9219575734417	91.18882406073622	1041.8696019558029	NaN
0.11	1	0.1155	2331.504375920722	1097.5647162724624	28.557120755259994	801.9492711362103	1044.8911914519158	91.24554725779653	1039.8625883823852	NaN
0.11	1	0.1155	2331.6837506415995	1095.210952117415	28.56166696124506	799.3870943667773	1042.7556477714022	91.30229217176316	1037.751432364638	NaN
0.11	1	0.1155	2331.872416221425	1092.8561580106023	28.562895858437386	796.7149272429994	1040.4939350412071	91.35920932412648	1035.5149048854419	NaN
0.11	1	0.1155	2332.072501745579	1090.4951809214717	28.56019111986813	793.9075163942795	1038.0787835894698	91.41644977028233	1033.125935345717	NaN
0.11	1	0.1155	2332.285911937402	1088.132732879339	28.552730184339794	790.9444666631016	1035.4851118726776	91.4739348686878	1030.559583042627	NaN
0.11	1	0.1155	2332.510944958288	1085.8169628365426	28.539718277124546	787.856531266085	1032.731697124634	91.53053378000173	1027.834289565481	NaN
0.11	1	0.1155	2332.7399858650915	1083.646005057028	28.521027976827238	784.7536640302759	1029.911184813663	91.58387716313976	1025.0416673114964	NaN
0.11	1	0.1155	2332.9690267718947	1081.6639234572986	28.496826513876975	781.6928489004041	1027.0739369654575	91.63289130568887	1022.2315621048617	NaN
0.11	1	0.1155	2333.198067678698	1079.8718083372373	28.467105740170904	778.6757073223773	1024.2214536810943	91.67755027655531	1019.4054654232165	NaN
0.11	1	0.1155	2333.4271085855016	1078.270655196539	28.43186606706392	775.7038381935786	1021.3552432060114	91.71783043824365	1016.5648772072366	NaN
0.11	1	0.1155	2333.6561494923053	1076.8613643141312	28.39111657747187	772.7788170825803	1018.4768211455944	91.75371045452853	1013.7113050706112	NaN
0.11	1	0.1155	2333.8851903991085	1075.644740349467	28.344875105863935	769.9021954609567	1015.5877096782787	91.78517129698824	1010.8462635075938	NaN
0.11	1	0.1155	2334.1142313059117	1074.62149196702	28.293168287308344	767.075499947232	1012.6894367665368	91.81219625042482	1007.9712730985142	NaN
0.11	1	0.1155	2334.3432722127154	1073.79223148356	28.23603157502436	764.3002315630032	1009.7835353661187	91.83477091719452	1005.0878597136336	NaN
0.11	1	0.1155	2334.572313119519	1073.157474537807	28.173509225928132	761.5778650012679	1006.8715426339033	91.85288322047333	1002.1975537157141	NaN
0.11	1	0.1155	2334.8013540263223	1072.717639782229	28.105654253852844	758.9098479069821	1003.9549991347111	91.86652340648168	999.3018891616663	NaN
0.11	1	0.1155	2335.0303949331255	1072.4730485969342	28.032528350336946	756.2976001698732	1001.0354480474234	91.87568404569328	996.4024030036308	NaN
0.11	1	0.1155	2335.259435839929	1072.423924825806	27.954201773092212	753.7425132295299	998.1144343707429	91.8803600330504	993.5006342898412	NaN
0.11	1	0.1155	2335.488476746733	1072.5703945352284	27.870753202483506	751.2459493927963	995.1935041289258	91.8805485872105	990.5981233656072	NaN
0.11	1	0.1155	2335.717517653536	1072.9124857959416	27.78226956657158	748.8092411635023	992.2742035778094	91.87624924884504	987.6964110747505	NaN
0.11	1	0.1155	2335.9465585603393	1073.4501284887633	27.688845835487108	746.4336905845688	989.3580784114496	91.86746387801223	984.7970379618159	NaN
0.11	1	0.1155	2336.175599467143	1074.1831541351075	27.590584786115354	744.1205685925381	986.4466729696803	91.85419665062211	981.9015434753787	NaN
0.11	1	0.1155	2336.4046403739467	1075.1112957534049	27.487596738274828	741.8711143845943	983.5415294468994	91.83645405401413	979.0114651727539	NaN
0.11	1	0.1155	2336.63368128075	1076.2341877427107	27.37999926376754	739.6865347981491	980.6441871023799	91.81424488166098	976.1283379264172	NaN
0.11	1	0.1155	2336.8640860678192	1077.5597900805285	27.267236271982195	737.5555885125356	977.7390151674855	91.78740812683617	973.236603821371	NaN
0.11	1	0.1155	2337.0985855612475	1079.1102367505514	27.147946984580617	735.4565998994595	974.79352448708	91.7554789239124	970.3038980421106	NaN
0.11	1	0.1155	2337.338170233495	1080.9032792226828	27.0215119047951	733.3860722771218	971.7976382654313	91.71806608107529	967.3201408425072	NaN
0.11	1	0.1155	2337.582219498541	1082.9459889755417	26.88815203279714	731.3550926729102	968.7617166382028	91.67499848891394	964.2956005957371	NaN
0.11	1	0.1155	2337.826427219271	1085.2074403636086	26.750269841723604	729.4029666667924	965.7415973653597	91.62691936750299	961.2858826802285	NaN
0.11	1	0.1155	2338.0706349400016	1087.685195799402	26.608137699006818	727.5322435764814	962.7410796902324	91.57388277054362	958.2947750954718	NaN
0.11	1	0.1155	2338.314842660732	1090.3779458924187	26.46194870649618	725.7440811957414	959.7619752719239	91.51591931080475	955.3240862606995	NaN
0.11	1	0.1155	2338.5590503814624	1093.284254190266	26.311901193234792	724.0395895094601	956.8060836572806	91.45306248339817	952.3756127744327	NaN
0.11	1	0.1155	2338.8032581021926	1096.402557482989	26.158198093929258	722.4198300099456	953.8751912313234	91.3853486478967	949.451138362098	NaN
0.11	1	0.1155	2339.047465822923	1099.73116617717	26.001046320534233	720.8858150346266	950.9710701742457	91.3128170092503	946.5524328305144	NaN
0.11	1	0.1155	2339.291673543654	1103.268264742263	25.84065612991702	719.4385071256681	948.0954774254259	91.23550959749105	943.6812510296959	NaN
0.11	1	0.1155	2339.5074533191323	1106.5655615357632	25.69641227825885	718.2325638110988	945.5797620740238	91.1632630326817	941.1685957292417	NaN
0.11	1	0.1155	2339.723233094611	1110.0226995741925	25.549954543476407	717.0956245598497	943.0888685726583	91.08735556224921	938.6799754923292	NaN
0.11	1	0.1155	2339.916344426676	1113.250966026427	25.417127690936624	716.1370987766937	940.8816643625014	91.01634635184172	936.4741378507299	NaN
0.11	1	0.1155	2340.1094557587403	1116.6049336329909	25.282754588992006	715.2346763308628	938.6961216316649	90.94245836440552	934.2893302842032	NaN
0.11	1	0.1155	2340.3025670908055	1120.0834310430932	25.146942864714273	714.388719986891	936.5330694870254	90.86571846660352	932.1263814825718	NaN
0.11	1	0.1155	2340.49567842287	1123.685239085208	25.009800125062306	713.5995718536504	934.3933289630827	90.78615457906025	929.9861121717306	NaN
0.11	1	0.1155	2340.668041809502	1127.003186771302	24.88635539666649	712.9434530223187	932.5038341126799	90.71277745452427	928.0956112780138	NaN
0.11	1	0.1155	2340.8404051961334	1130.4174305137467	24.7620120405096	712.3330618032077	930.6341303229656	90.63719491884109	926.2243976201481	NaN
0.11	1	0.1155	2341.0127685827656	1133.9270081637164	24.636845951622956	711.7685991934885	928.7847839462844	90.55942891863923	924.3730375497773	NaN
0.11	1	0.1155	2341.185131969397	1137.5309280105987	24.510932598398554	711.2502527382676	926.9563554909313	90.47950204741457	922.5420916433624	NaN
0.11	1	0.1155	2341.357495356029	1141.2281690188863	24.38434695298306	710.7781964586025	925.1493994547924	90.39743753988476	920.7321145359316	NaN
0.11	1	0.1155	2341.5298587426605	1145.0176810592309	24.2571634072703	710.3525907831192	923.3644641604424	90.31325926616944	918.9436547563307	NaN
0.11	1	0.1155	2341.6841679083154	1148.4876572913436	24.14285488207425	710.0110928924023	921.7856176818897	90.23612504824706	917.3612261089077	NaN
0.11	1	0.1155	2341.8384770739694	1152.0299289464874	24.028178631104588	709.7070380972488	920.225239368223	90.15733431698773	915.796862614472	NaN
0.11	1	0.1155	2341.9927862396244	1155.6436841608734	23.91318654977058	709.4405135391104	918.6837094268016	90.07690547223783	914.250944770245	NaN
0.11	1	0.1155	2342.1470954052784	1159.3280929916045	23.797929954663758	709.211597482697	917.1614037055924	89.99485730680833	912.7238487590679	NaN
0.11	1	0.1155	2342.3014045709333	1163.0823075924895	23.682459555466988	709.0203592866214	915.6586936026673	89.91120900264049	911.2159463590984	NaN
0.11	1	0.1155	2342.4557137365873	1166.905462385799	23.566825418632153	708.8668593760768	914.1759459765832	89.82598012687744	909.7276048544128	NaN
0.11	1	0.1155	2342.6100229022422	1170.7966742384142	23.4510769313282	708.7511492175282	912.7135230576711	89.73919062784046	908.2591869465373	NaN
0.11	1	0.1155	2342.7643320678962	1174.7550426437817	23.335262767105345	708.6732712954365	911.2717823602532	89.6508608309097	906.811050666931	NaN
0.11	1	0.1155	2342.918641233551	1178.779649909877	23.219430853527474	708.6332590910376	909.8510765958098	89.56101143430875	905.3835492904426	NaN
0.11	1	0.1155	2343.072950399205	1182.8695613531772	23.103628341819512	708.6311370632025	908.451753587121	89.46966350479238	903.9770312497616	NaN
0.11	1	0.1155	2343.2117313531544	1186.6028952669253	22.999542501182983	708.661604154017	907.2117916822843	89.38624572485583	902.7302577423783	NaN
0.11	1	0.1155	2343.3505123071036	1190.3875784245408	22.895551070466095	708.7227368512497	905.9896488550984	89.30164900237024	901.5009812767028	NaN
0.11	1	0.1155	2343.4892932610524	1194.2228964755375	22.791686644969758	708.814534185639	904.7855676689368	89.21588940881776	900.2894449576473	NaN
0.11	1	0.1155	2343.628074215001	1198.1081244609634	22.687981239750247	708.9369892500097	903.5997872813153	89.1289832455023	899.095888515631	NaN
0.11	1	0.1155	2343.7668551689503	1202.0425269511181	22.584466284538998	709.0900891939625	902.432543396265	89.04094704074022	897.9205482592022	NaN
0.11	1	0.1155	2343.9056361228995	1206.0253581804618	22.481172613888823	709.2738152197574	901.284068217288	88.95179754699923	896.7636570282561	NaN
0.11	1	0.1155	2344.0444170768483	1210.055862184388	22.378130457234807	709.4881425793754	900.1545904009045	88.86155173798579	895.6254441478584	NaN
0.11	1	0.1155	2344.183198030797	1214.1332729387138	22.275369429752292	709.7330405727638	899.044335010803	88.77022680568093	894.5061353826824	NaN
0.11	1	0.1155	2344.3219789847462	1218.2568145020175	22.172918524165713	710.0084725472699	897.953523472605	88.67784015732472	893.4059528920762	NaN
